184,8774; 0; 56,68975
189,3914; 0; 134,7498
180,4066; 0; 78,34286
187,7108; 0; 65,50201
181,8; 0; 56,5
182,8; 0; 56,5
180,4129; 0; 279,7956
183,0908; 0; 205,4341
180,645; 0; 83,94327
182,2483; 0; 69,89314
185,4109; 0; 34,20536
176,7811; 0; 60,25072
182,8; 0; 56,5
83,91914; 0; 378,0648
103,6969; 0; 357,9799
184,2991; 0; 104,6191
184,7131; 0; 84,25414
186,8476; 0; 36,727
173,6256; 0; 85,09457
182,4548; 0; 37,00954
188,1921; 0; 75,3772
176,2046; 0; 64,77594
186,775; 0; 56,50074
93,98935; 0; 546,8692
66,03167; 0; 541,5615
182,6745; 0; 126,0334
181,671; 0; 99,26049
184,1763; 0; 34,72444
181,8957; 0; 106,0194
184,9059; 0; 34,50944
187,9435; 0; 131,51
180,8333; 0; 84,65264
186,795; 0; 119,474
178,4053; 0; 64,82999
185,238; 0; 79,86017
184,7656; 0; 56,50054
185,7929; 0; 56,50016
101,0057; 0; 675,1921
150,5932; 0; 721,3288
184,744; 0; 147,4985
182,7235; 0; 114,4229
184,7998; 0; 33,04689
184,06; 0; 126,7889
185,4356; 0; 33,82761
179,493; 0; 181,8045
183,7848; 0; 103,567
182,7707; 0; 249,3739
186,0611; 0; 83,19845
187,2251; 0; 162,9668
177,0638; 0; 89,59882
189,0921; 0; 112,9449
176,1495; 0; 71,87119
186,0726; 0; 64,66098
184,8; 0; 56,5
180,8516; 0; 56,5014
148,2373; 0; 737,7338
229,5441; 0; 879,5557
180,7255; 0; 170,9377
185,9452; 0; 130,9618
184,555; 0; 32,93043
184,1228; 0; 148,1439
181,7647; 0; 36,06461
186,06; 0; 234,5112
175,3556; 0; 127,2122
112,7103; 0; 349,8946
180,5073; 0; 104,5441
186,4597; 0; 231,0449
179,1334; 0; 124,6204
178,6682; 0; 228,2491
180,3317; 0; 110,7574
177,7294; 0; 86,22845
182,7132; 0; 105,9287
177,7859; 0; 115,6703
181,1851; 0; 77,83385
184,3466; 0; 72,32031
180,8034; 0; 56,5001
182,8165; 0; 56,50025
196,2898; 0; 800,1765
278,8878; 0; 1012,01
181,1908; 0; 194,8381
183,1579; 0; 149,6821
183,6028; 0; 34,14023
180,6125; 0; 171,4174
181,5324; 0; 32,79023
169,6848; 0; 277,8932
184,9294; 0; 151,8281
67,15038; 0; 496,7235
184,8204; 0; 126,7735
177,7906; 0; 279,4091
188,441; 0; 153,918
126,8773; 0; 307,9698
188,0654; 0; 148,8134
185,4817; 0; 106,2848
188,2589; 0; 178,7858
183,2702; 0; 186,8512
187,4116; 0; 144,1445
179,9689; 0; 112,4467
189,4858; 0; 93,8086
186,2312; 0; 110,2233
179,2964; 0; 77,77985
184,8438; 0; 79,62211
178,8391; 0; 56,50176
229,0457; 0; 872,5079
334,1957; 0; 1036,977
181,3092; 0; 220,5466
182,1174; 0; 169,3333
184,2094; 0; 37,03205
181,6181; 0; 195,8346
182,0064; 0; 31,88803
157,7687; 0; 324,4482
181,1234; 0; 174,2687
116,6607; 0; 661,5115
181,0648; 0; 149,7111
120,1914; 0; 363,7021
180,8852; 0; 193,3702
111,6301; 0; 450,473
185,2673; 0; 189,2473
180,3756; 0; 128,3859
176,3932; 0; 249,7896
155,8516; 0; 252,855
187,8233; 0; 194,6521
185,663; 0; 149,1854
188,2223; 0; 137,7399
188,8739; 0; 184,9886
175,4931; 0; 144,8984
181,8795; 0; 162,4704
178,9943; 0; 76,60653
179,4474; 0; 71,13956
180,8018; 0; 56,50005
260,2492; 0; 943,1544
426,8791; 0; 1048,622
177,0627; 0; 239,7722
182,1113; 0; 189,7891
187,9792; 0; 37,91916
182,8733; 0; 223,474
180,8188; 0; 32,62413
119,5827; 0; 345,7017
181,1483; 0; 197,2747
182,2421; 0; 796,6572
185,4339; 0; 174,4212
74,00042; 0; 473,4985
185,2504; 0; 231,1585
101,4576; 0; 631,2496
186,9476; 0; 225,7677
185,8096; 0; 151,8337
130,2927; 0; 319,6194
111,3868; 0; 323,1902
166,3634; 0; 250,6552
183,2388; 0; 190,9414
179,8927; 0; 178,0252
187,0347; 0; 223,8832
179,6604; 0; 230,4389
179,3862; 0; 236,0725
186,0049; 0; 98,52158
181,0003; 0; 112,4923
185,1026; 0; 73,47414
187,3894; 0; 64,37502
175,8708; 0; 45,26236
186,7255; 0; 56,50223
271,733; 0; 1008,228
498,8328; 0; 1114,851
167,5842; 0; 258,3323
183,2415; 0; 211,889
189,4625; 0; 33,52998
181,5652; 0; 245,0434
179,9081; 0; 35,42715
106,6474; 0; 373,7263
182,8842; 0; 223,6006
242,1267; 0; 894,3212
184,7013; 0; 199,7472
108,7776; 0; 579,2839
167,7073; 0; 261,1445
148,3825; 0; 719,2707
180,7129; 0; 256,8538
184,065; 0; 176,0342
81,22948; 0; 431,5954
99,25139; 0; 476,6495
139,089; 0; 323,5382
176,946; 0; 233,0299
183,4267; 0; 219,3923
185,336; 0; 255,8608
159,7114; 0; 298,2738
163,8434; 0; 304,9593
181,5067; 0; 123,0835
179,7955; 0; 154,0994
179,0452; 0; 92,85314
192,0418; 0; 92,56329
174,6716; 0; 36,03648
187,627; 0; 90,05502
185,0058; 0; 79,76739
189,1666; 0; 78,83379
184,7735; 0; 56,50042
180,8018; 0; 56,50005
326,8834; 0; 1032,385
589,3506; 0; 1126,169
158,6973; 0; 279,1241
178,0074; 0; 230,3147
184,2243; 0; 32,20296
166,7253; 0; 255,7476
182,794; 0; 38,81138
108,3463; 0; 412,3254
189,4549; 0; 247,6738
254,4194; 0; 987,0236
183,3028; 0; 225,69
79,33325; 0; 640,9934
150,5329; 0; 296,5941
186,2166; 0; 796,7782
154,328; 0; 289,1922
183,4807; 0; 201,9139
110,6567; 0; 591,0919
94,33695; 0; 647,6467
90,44517; 0; 443,8723
166,5869; 0; 272,45
181,1566; 0; 244,9535
156,373; 0; 317,8867
79,33971; 0; 387,3874
85,08855; 0; 406,5751
184,5635; 0; 148,738
185,4823; 0; 197,3588
185,5206; 0; 115,2885
186,1303; 0; 121,5658
175,5604; 0; 32,75567
186,5314; 0; 136,489
181,6999; 0; 156,479
190,1313; 0; 143,2842
192,9107; 0; 73,67634
180,6782; 0; 76,45755
175,5612; 0; 66,37906
178,8299; 0; 56,50185
179,8302; 0; 56,50068
407,4312; 0; 1039,652
651,9387; 0; 1193,358
155,2753; 0; 298,2535
182,9279; 0; 238,0507
184,2592; 0; 37,99283
159,5468; 0; 277,3348
187,9244; 0; 35,81256
71,52377; 0; 436,1344
169,5994; 0; 259,0037
323,8732; 0; 1027,814
196,1539; 0; 245,2596
126,805; 0; 699,5632
148,4888; 0; 317,6194
221,2921; 0; 877,0063
134,7986; 0; 317,7455
179,7688; 0; 227,2111
113,6696; 0; 690,6405
137,3645; 0; 704,3802
70,62905; 0; 545,8705
155,1058; 0; 305,8841
164,0898; 0; 281,5241
76,01699; 0; 401,4656
98,28793; 0; 543,9015
77,37434; 0; 532,3763
180,9979; 0; 176,4025
186,3186; 0; 233,0848
180,0043; 0; 137,6237
182,2094; 0; 144,964
175,6224; 0; 36,70953
185,1292; 0; 177,8002
192,0763; 0; 248,1205
183,1232; 0; 226,3754
192,9239; 0; 99,00299
181,0995; 0; 102,5097
180,3316; 0; 94,27981
184,666; 0; 91,61775
185,4108; 0; 35,8067
187,2948; 0; 64,47243
185,7929; 0; 56,50016
182,797; 0; 56,50002
470,1499; 0; 1096,931
743,4523; 0; 1198,81
151,5637; 0; 308,7126
178,2154; 0; 238,8387
189,9957; 0; 35,44573
143,9313; 0; 292,5529
184,3308; 0; 30,40118
96,75993; 0; 475,4484
158,2082; 0; 277,7419
410,1268; 0; 1065,536
179,4026; 0; 261,0049
167,5957; 0; 765,9426
122,1744; 0; 336,9798
261,9432; 0; 958,4079
136,1894; 0; 352,9601
162,3567; 0; 237,9595
162,1132; 0; 753,0437
170,0949; 0; 766,5214
102,0657; 0; 619,5592
126,9341; 0; 318,2372
155,0732; 0; 325,92
79,47164; 0; 499,5106
94,73721; 0; 664,6815
96,13345; 0; 621,8585
181,0028; 0; 204,0736
170,1235; 0; 264,0286
183,8408; 0; 160,8542
181,464; 0; 169,0568
173,5052; 0; 37,3609
183,9557; 0; 223,279
143,5298; 0; 287,0489
179,1517; 0; 278,3099
191,8349; 0; 122,4771
185,1377; 0; 128,2517
174,8171; 0; 124,3854
179,3868; 0; 144,3167
188,2466; 0; 35,55673
182,1407; 0; 83,17828
177,2637; 0; 124,2382
188,6867; 0; 92,06766
177,2902; 0; 63,40687
184,8; 0; 56,5
183,7912; 0; 56,50009
546,7474; 0; 1113,244
803,9388; 0; 1279,134
145,9939; 0; 318,589
173,0412; 0; 237,9576
184,8527; 0; 31,57299
135,3853; 0; 309,0508
179,2169; 0; 35,4174
64,969; 0; 502,2159
145,3781; 0; 291,4137
511,9036; 0; 1091,181
165,8075; 0; 281,4072
207,0249; 0; 834,2761
114,1517; 0; 355,7228
305,5255; 0; 1018,308
114,8491; 0; 373,4143
167,3314; 0; 260,8616
206,0438; 0; 815,1868
210,8336; 0; 820,1719
111,0203; 0; 681,3228
128,8135; 0; 354,5238
121,6722; 0; 342,4196
66,14236; 0; 579,3716
143,8786; 0; 725,4056
105,2551; 0; 680,1769
184,8748; 0; 232,9958
150,0798; 0; 298,9554
185,4494; 0; 184,2315
182,6944; 0; 196,6031
173,6548; 0; 37,7163
181,9796; 0; 255,343
117,1653; 0; 381,475
121,1779; 0; 344,3755
190,7753; 0; 144,847
185,3492; 0; 152,4431
182,0744; 0; 158,136
188,4809; 0; 193,2848
186,4191; 0; 36,15171
182,8017; 0; 103,2774
181,8116; 0; 197,3232
188,364; 0; 135,8426
181,3652; 0; 85,77
189,4525; 0; 120,7447
189,7606; 0; 96,42452
185,2976; 0; 69,26736
189,7854; 0; 63,33588
183,7912; 0; 56,50009
185,7778; 0; 56,50049
609,8427; 0; 1154,214
852,1707; 0; 1391,359
137,217; 0; 326,298
173,0682; 0; 241,7163
184,047; 0; 38,05784
147,4148; 0; 339,3319
185,7424; 0; 38,89159
92,6047; 0; 540,7562
140,4094; 0; 301,3123
580,2567; 0; 1156,06
152,104; 0; 299,1774
233,7253; 0; 909,3232
116,6501; 0; 387,4192
370,9182; 0; 1045,479
94,23767; 0; 390,719
157,479; 0; 282,854
234,5309; 0; 881,187
227,2828; 0; 886,5497
156,5707; 0; 747,1192
116,9429; 0; 374,5571
104,5801; 0; 369,1461
111,2921; 0; 651,1835
190,6155; 0; 796,4407
151,3655; 0; 741,5769
172,6589; 0; 251,6372
136,1187; 0; 321,3798
184,5226; 0; 209,6906
181,5336; 0; 223,885
175,8518; 0; 37,57639
154,4003; 0; 287,8303
118,4946; 0; 515,2108
66,83049; 0; 417,6898
189,6113; 0; 169,4205
183,1998; 0; 175,9729
185,6945; 0; 188,9382
174,065; 0; 239,6979
189,878; 0; 35,62188
183,5036; 0; 123,4591
185,0784; 0; 268,2616
186,0271; 0; 175,725
185,7435; 0; 107,4183
186,7348; 0; 198,6071
188,791; 0; 137,2965
187,7053; 0; 100,8806
189,186; 0; 85,77667
183,0449; 0; 96,18925
191,4044; 0; 33,96644
186,1808; 0; 71,00352
178,9693; 0; 69,38655
183,7912; 0; 56,50009
181,8; 0; 56,5
675,9745; 0; 1186,377
131,0649; 0; 337,573
176,6543; 0; 242,3763
190,2627; 0; 34,96594
119,3787; 0; 346,3304
186,4595; 0; 30,8479
72,29073; 0; 583,5388
135,5299; 0; 311,2674
665,0247; 0; 1164,39
146,5858; 0; 321,4826
253,3657; 0; 979,3845
98,0674; 0; 406,9388
464,3954; 0; 1065,386
95,63819; 0; 427,9331
149,844; 0; 299,1077
263,5956; 0; 943,468
249,9514; 0; 950,2501
203,724; 0; 811,5366
90,79277; 0; 392,3734
93,79609; 0; 412,4155
148,5668; 0; 725,3766
225,0725; 0; 874,1072
197,9297; 0; 802,7258
163,0817; 0; 277,1364
135,433; 0; 352,6506
185,0281; 0; 236,4153
178,1267; 0; 242,5771
178,0907; 0; 34,37922
137,792; 0; 322,8084
76,34359; 0; 642,0305
110,3487; 0; 503,8163
188,4624; 0; 193,6773
180,7891; 0; 201,2169
184,888; 0; 221,3213
158,9599; 0; 271,741
186,3734; 0; 37,56475
184,2895; 0; 143,867
137,5725; 0; 349,0008
181,6552; 0; 217,6193
183,8328; 0; 130,6918
177,6644; 0; 267,3124
179,9967; 0; 185,1305
187,4504; 0; 137,0033
180,9364; 0; 105,2222
178,1711; 0; 139,0177
191,6846; 0; 33,57936
